Cancer	Signature	Type	HR	Low CI95	Up CI95	p-value	N/A_number	Number_Event	Likelihood_ratio_test	Wald_test	Score_test	zph
OV	race	ASIAN (vs WHITE)	0.84482181	0.375956658	1.898420671	0.683119638	20/6--498/311	NA	NA	NA	NA	0.125253424
OV	race	AMERICAN_INDIAN_OR_ALASKA_NATIVE (vs WHITE)	6.925612048	2.200513293	21.79677914	0.000938964	3/3--498/311	NA	NA	NA	NA	0.875110034
OV	race	NATIVE_HAWAIIAN_OR_OTHER_PACIFIC_ISLANDER (vs WHITE)	6.244285629	0.867945739	44.92343387	0.068866507	1/1--498/311	NA	NA	NA	NA	0.747427052
OV	race	Global	NA	NA	NA	NA	NA	32(5.45%)	0.028535135	0.002319462	0.00027506	0.629726765
OV	treatment_outcome_first_course	Partial_Remission/Response (vs Complete_Remission/Response)	3.818033658	2.774703206	5.253672169	2.22E-16	65/57--331/168	NA	NA	NA	NA	0.555015446
OV	treatment_outcome_first_course	Stable_Disease (vs Complete_Remission/Response)	3.364067227	2.074200376	5.456053542	8.79E-07	42/36--331/168	NA	NA	NA	NA	0.986990513
OV	treatment_outcome_first_course	Progressive_Disease (vs Complete_Remission/Response)	5.86079127	4.026461622	8.530783983	0	31/19--331/168	NA	NA	NA	NA	0.15063403
OV	treatment_outcome_first_course	Global	NA	NA	NA	NA	NA	119(20.27%)	0	0	0	0.371748455
OV	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	4.187014697	3.228964967	5.429322477	0	138/112--331/168	119(20.27%)	0	0	0	0.714175558
OV	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.091371276	0.048430364	0.172385863	1.49E-13	120/10--398/302	70(11.93%)	0	1.49E-13	0	0.035662491
OV	vascular_invasion_indicator	YES (vs NO)	0.863107038	0.618101095	1.205229638	0.387487419	91/39--496/310	5(0.85%)	0.378528476	0.387487419	0.387061298	0.208601606
PAAD	age_at_initial_pathologic_diagnosis	(continuous)	1.028177123	1.008263352	1.048484202	0.005358494	185/100	0(0%)	0.004353321	0.005358494	0.005148483	0.267443603
PAAD	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	2.447471526	1.124608161	5.32640352	0.024073533	21/7--152/88	NA	NA	NA	NA	0.011224036
PAAD	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	1.960263982	0.403121351	9.532203817	0.404224277	5/3--152/88	NA	NA	NA	NA	0.068429738
PAAD	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	2.439138787	0.621488429	9.572821866	0.201196709	4/2--152/88	NA	NA	NA	NA	0.00888042
PAAD	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	3(1.62%)	0.086893843	0.161002415	0.139855987	0.027639861
PAAD	alcohol_history_documented	NO (vs YES)	0.96269776	0.649461594	1.427008132	0.849854006	83/47--102/53	0(0%)	0.849801853	0.849854006	0.849845189	0.07027144
PAAD	AR	(continuous)	1.075741289	0.950682367	1.217251272	0.246912838	178/93	7(3.78%)	0.241298877	0.246912838	0.246475175	0.055718762
PAAD	AR	H (vs L)	1.049804562	0.698290722	1.578267593	0.815261544	89/46--89/47	7(3.78%)	0.815254601	0.815261544	0.815243994	0.238055448
PAAD	diabetes_diagnosis_indicator	YES (vs NO)	0.893492105	0.522543256	1.52777427	0.680725129	38/16--147/84	0(0%)	0.676936546	0.680725129	0.680566341	0.849771438
PAAD	ESR1	(continuous)	0.953790997	0.819743916	1.109757874	0.540370378	178/93	7(3.78%)	0.541482918	0.540370378	0.540363187	0.065464007
PAAD	ESR1	H (vs L)	0.766445175	0.508035656	1.156293261	0.204868537	89/53--89/40	7(3.78%)	0.202746453	0.204868537	0.20354845	0.071499409
PAAD	ESR2	(continuous)	0.782855391	0.62620802	0.978688461	0.03162866	178/93	7(3.78%)	0.032270284	0.03162866	0.032002841	0.372504262
PAAD	ESR2	H (vs L)	0.782247022	0.517581997	1.182248237	0.243833679	89/49--89/44	7(3.78%)	0.242939782	0.243833679	0.24266456	0.820172274
PAAD	gender	FEMALE (vs MALE)	1.19876627	0.809154288	1.775978441	0.365991851	83/49--102/51	0(0%)	0.366603164	0.365991851	0.365345082	0.180461051
PAAD	grade_tier_system	Three_Tier (vs Four_Tier)	1.227287618	0.676911501	2.225157789	0.499917014	31/16--74/34	80(43.24%)	0.505416134	0.499917014	0.499172374	0.416502095
PAAD	histological_grade	G1 (vs G3)	0.382436637	0.195865571	0.74672532	0.004871175	51/33--97/52	NA	NA	NA	NA	0.122112315
PAAD	histological_grade	G2 (vs G3)	0.738175136	0.476846991	1.142719869	0.173327722	32/12--97/52	NA	NA	NA	NA	0.259922729
PAAD	histological_grade	G4 (vs G3)	0.622504059	0.084946039	4.561852532	0.640897492	3/2--97/52	NA	NA	NA	NA	0.131574592
PAAD	histological_grade	GX (vs G3)	1.171782343	0.280037478	4.903178929	0.828153611	2/1--97/52	NA	NA	NA	NA	0.204417029
PAAD	histological_grade	Global	NA	NA	NA	NA	NA	0(0%)	0.052549678	0.077561102	0.066052281	0.136202222
PAAD	histological_grade_v2	G_3/4/High (vs G_1/2/Low)	1.554781119	1.024297954	2.36000113	0.038198885	53/34--129/64	NA	NA	NA	NA	0.319079924
PAAD	histological_grade_v2	GX (vs G_1/2/Low)	1.852251059	0.451578352	7.597427938	0.392013535	3/2--129/64	NA	NA	NA	NA	0.097955391
PAAD	histological_grade_v2	Global	NA	NA	NA	NA	NA	0(0%)	0.106618184	0.094748686	0.090883968	0.180175549
PAAD	histological_type	Pancreas-Adenocarcinoma-Other_Subtype (vs Pancreas-Adenocarcinoma_Ductal_Type)	0.227994952	0.099289469	0.523536877	0.000490704	25/6--154/92	NA	NA	NA	NA	0.164155792
PAAD	histological_type	Pancreas-Colloid_(mucinous_non-cystic)_Carcinoma (vs Pancreas-Adenocarcinoma_Ductal_Type)	0.928583082	0.22779939	3.785201265	0.9176866	4/2--154/92	NA	NA	NA	NA	0.247001746
PAAD	histological_type	Pancreas-Undifferentiated_Carcinoma (vs Pancreas-Adenocarcinoma_Ductal_Type)	2.49E-07	0	Inf	0.995895561	1/0--154/92	NA	NA	NA	NA	0.999825454
PAAD	histological_type	Global	NA	NA	NA	NA	NA	1(0.54%)	0.000218712	0.006881707	0.001925982	0.367903965
PAAD	new_tumor_event_dx_days_to	Yes (vs NO)	1.243069756	0.836537846	1.847163791	0.281602074	84/56--101/44	0(0%)	0.279984282	0.281602074	0.280670138	0.013614836
PAAD	new_tumor_event_type	Distant_Metastasis (vs NO)	1.102111145	0.712961209	1.703667692	0.661737377	59/38--101/44	NA	NA	NA	NA	0.005250234
PAAD	new_tumor_event_type	Locoregional_Recurrence (vs NO)	2.106245642	1.182295649	3.752251568	0.011460133	21/16--101/44	NA	NA	NA	NA	0.271771549
PAAD	new_tumor_event_type	Locoregional_Recurrence|Distant_Metastasis (vs NO)	1.09461732	0.149892218	7.993657659	0.928987372	2/1--101/44	NA	NA	NA	NA	0.270257486
PAAD	new_tumor_event_type	New_Primary_Tumor (vs NO)	0.466280179	0.061646633	3.526830187	0.459870407	2/1--101/44	NA	NA	NA	NA	0.081548745
PAAD	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	0.155469333	0.118159193	0.103351906	0.031211151
PAAD	number_of_lymphnodes_positive_by_he	NO (vs Yes)	0.439867399	0.268616008	0.72029709	0.001099223	53/20--132/80	0(0%)	0.000448111	0.001099223	0.000800537	0.377208485
PAAD	other_dx	Yes (vs No)	0.831068884	0.417066618	1.656031581	0.598870748	19/9--166/91	0(0%)	0.589740022	0.598870748	0.598363401	0.758277654
PAAD	pathologic_stage_v2	StageIII/IV (vs StageI/II)	0.985532612	0.398993406	2.434312233	0.974800944	9/5--173/95	3(1.62%)	0.974747028	0.974800944	0.974800715	0.106740471
PAAD	PGR	(continuous)	0.948940356	0.841784336	1.06973694	0.391293326	178/93	7(3.78%)	0.398982781	0.391293326	0.391843525	0.76969917
PAAD	PGR	H (vs L)	0.793455584	0.525752828	1.197467193	0.27056029	89/50--89/43	7(3.78%)	0.269448062	0.27056029	0.269508413	0.175067846
PAAD	race	ASIAN (vs WHITE)	0.764356256	0.309417247	1.888196256	0.560301364	11/5--162/86	NA	NA	NA	NA	0.889058941
PAAD	race	BLACK_OR_AFRICAN_AMERICAN (vs WHITE)	1.148564577	0.464975596	2.837139408	0.76401231	7/5--162/86	NA	NA	NA	NA	0.59051517
PAAD	race	Global	NA	NA	NA	NA	NA	5(2.7%)	0.788100342	0.798422317	0.797361085	0.860037289
PAAD	radiation_therapy	YES (vs NO)	0.409494546	0.218614853	0.767037466	0.00529992	33/11--152/89	0(0%)	0.001798714	0.00529992	0.003961826	0.050343726
PAAD	relative_family_cancer_history	YES (vs NO)	0.989712664	0.656776248	1.491422931	0.960581649	66/36--119/64	0(0%)	0.960563348	0.960581649	0.960581474	0.141056556
PAAD	residual_tumor	R1 (vs R0)	1.629052575	1.050383946	2.526516424	0.029294255	53/32--111/56	NA	NA	NA	NA	0.198147322
PAAD	residual_tumor	R2 (vs R0)	1.002257609	0.243938775	4.117919806	0.997504397	5/2--111/56	NA	NA	NA	NA	0.838717621
PAAD	residual_tumor	RX (vs R0)	2.174282351	0.677009648	6.982919312	0.191989578	4/3--111/56	NA	NA	NA	NA	0.317542955
PAAD	residual_tumor	Global	NA	NA	NA	NA	NA	12(6.49%)	0.139293132	0.120308912	0.112982409	0.362208401
PAAD	targeted_molecular_therapy	NO (vs YES)	1.819236233	1.224722962	2.702342142	0.003036327	91/56--94/44	0(0%)	0.002905472	0.003036327	0.00263073	0.004581439
PAAD	tobacco_smoking_history	(continuous)	0.921543922	0.787468615	1.078447044	0.308431575	149/80	36(19.46%)	0.302787869	0.308431575	0.307527099	0.52163221
PAAD	tobacco_smoking_history_v2	No (vs Yes)	1.093535916	0.668688417	1.788307932	0.721607474	36/20--149/80	0(0%)	0.723957202	0.721607474	0.721518924	0.731932477
PAAD	treatment_outcome_first_course	Stable_Disease (vs Complete_Remission/Response)	1.437793818	0.548293916	3.770333761	0.460381672	56/46--70/26	NA	NA	NA	NA	0.211274866
PAAD	treatment_outcome_first_course	Progressive_Disease (vs Complete_Remission/Response)	2.939909981	1.791428355	4.824681193	1.98E-05	10/5--70/26	NA	NA	NA	NA	0.019939226
PAAD	treatment_outcome_first_course	Partial_Remission/Response (vs Complete_Remission/Response)	3.178776037	1.198505432	8.431014852	0.020135786	8/5--70/26	NA	NA	NA	NA	0.878543471
PAAD	treatment_outcome_first_course	Global	NA	NA	NA	NA	NA	41(22.16%)	0.000117146	0.000215721	9.55E-05	0.100515752
PAAD	treatment_outcome_first_course_v2	Complete_Remission/Response (vs Uncomplete_Remission/Response)	0.372830398	0.231305541	0.600947581	5.11E-05	70/26--74/56	41(22.16%)	2.26E-05	5.11E-05	2.59E-05	0.042465841
PAAD	tumor_resected_max_dimension	(continuous)	1.000658726	0.89653126	1.116880058	0.990628293	170/94	15(8.11%)	0.990633413	0.990628293	0.990628293	0.250833289
PAAD	tumor_status	TUMOR_FREE (vs WITH_TUMOR)	0.25516179	0.140837836	0.462287272	6.65E-06	58/13--105/77	22(11.89%)	2.12E-07	6.65E-06	1.33E-06	0.004310693
PCPG	age_at_initial_pathologic_diagnosis	(continuous)	1.021539184	0.971093791	1.074605062	0.409511078	179/6	0(0%)	0.409169658	0.409511078	0.406070101	0.425750359
PCPG	AR	(continuous)	0.772759198	0.420029532	1.421701885	0.407233255	179/6	0(0%)	0.383085704	0.407233255	0.411710884	0.094970835
PCPG	AR	H (vs L)	0.601400157	0.106652489	3.391220885	0.564485069	90/4--89/2	0(0%)	0.556448276	0.564485069	0.560622914	0.236847766
PCPG	ESR1	(continuous)	0.848742161	0.452439523	1.59217579	0.609392254	179/6	0(0%)	0.608485334	0.609392254	0.611724491	0.128864427
PCPG	ESR1	H (vs L)	0.439644177	0.080233036	2.409070041	0.343698036	90/4--89/2	0(0%)	0.327888971	0.343698036	0.330359314	0.215535935
PCPG	ESR2	(continuous)	1.301361105	0.660492427	2.564057751	0.446498301	179/6	0(0%)	0.465927313	0.446498301	0.448245494	0.873083312
PCPG	ESR2	H (vs L)	1.715514847	0.286162886	10.28432174	0.554747812	90/3--89/3	0(0%)	0.549950589	0.554747812	0.549964468	0.573528244
PCPG	gender	MALE (vs FEMALE)	3.131482468	0.550497008	17.8133256	0.198106512	78/4--101/2	0(0%)	0.180850902	0.198106512	0.177094259	0.243447506
PCPG	histological_type	Paraganglioma (vs Pheochromocytoma)	2.964349158	0.467353542	18.80239507	0.248945534	18/2--148/4	NA	NA	NA	NA	0.99436763
PCPG	histological_type	Paraganglioma;_Extra-adrenal_Pheochromocytoma (vs Pheochromocytoma)	1.49E-08	0	Inf	0.998872819	13/0--148/4	NA	NA	NA	NA	0.999988241
PCPG	histological_type	Global	NA	NA	NA	NA	NA	0(0%)	0.320496478	0.514475771	0.341217504	0.999975084
PCPG	history_pheo_or_para_include_benign	YES (vs NO)	3.039533147	0.552546989	16.72031869	0.201247157	22/2--157/4	0(0%)	0.236805121	0.201247157	0.179071588	0.633882483
PCPG	laterality	Left (vs Right)	0.931911103	0.131021025	6.628388885	0.943836294	73/2--76/2	NA	NA	NA	NA	0.319431978
PCPG	laterality	Bilateral (vs Right)	1.06E-07	0	Inf	0.998982474	2/0--76/2	NA	NA	NA	NA	0.999975044
PCPG	laterality	Global	NA	NA	NA	NA	NA	28(15.64%)	0.942283384	0.997520738	0.969269729	0.609183709
PCPG	new_tumor_event_type	Yes (vs NO)	0.70618616	0.066326536	7.518844217	0.773145444	18/1--161/5	0(0%)	0.766746679	0.773145444	0.772608847	0.289280648
PCPG	other_dx	Yes (vs No)	4.599044894	0.927067532	22.81518142	0.061861213	27/3--152/3	0(0%)	0.073894383	0.061861213	0.040063882	0.111298855
PCPG	PGR	(continuous)	0.928559034	0.57272668	1.505468332	0.763691793	179/6	0(0%)	0.765170408	0.763691793	0.763527385	0.893471555
PCPG	PGR	H (vs L)	0.539291088	0.09839905	2.955667549	0.476826792	90/4--89/2	0(0%)	0.46486318	0.476826792	0.469915775	0.316171621
PCPG	submitted_tumor_site	Extra-adrenal_Site (vs Adrenal_gland)	1.47829396	0.209060591	10.4532041	0.695296972	32/2--147/4	0(0%)	0.702644635	0.695296972	0.694599423	0.847433512
PCPG	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	30.44602977	3.172362531	292.1988642	0.003071219	12/4--160/1	7(3.91%)	0.001198767	0.003071219	5.45E-05	0.718246288
PCPG	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	14.52122628	2.436195854	86.55544351	0.003307779	13/4--166/2	0(0%)	0.004241093	0.003307779	0.00041398	0.69741656
PRAD	age_at_initial_pathologic_diagnosis	(continuous)	1.052751868	0.955320068	1.160120605	0.299509138	500/10	0(0%)	0.293642957	0.299509138	0.297329469	0.125605727
PRAD	AR	(continuous)	1.220846604	0.709286762	2.101359436	0.471398708	497/10	3(0.6%)	0.463467439	0.471398708	0.470442648	0.576043201
PRAD	AR	H (vs L)	0.894886004	0.243382439	3.290381024	0.867232806	252/6--245/4	3(0.6%)	0.866868741	0.867232806	0.867173834	0.911525633
PRAD	biochemical_recurrence_indicator	YES (vs NO)	7.356927423	1.97298206	27.43277915	0.002959039	58/5--373/5	69(13.8%)	0.00425364	0.002959039	0.000486687	0.765439518
PRAD	ESR1	(continuous)	0.690944261	0.44701416	1.067984003	0.096125802	497/10	3(0.6%)	0.120060871	0.096125802	0.10490529	0.432268042
PRAD	ESR1	H (vs L)	0.491260701	0.126016481	1.915123121	0.305874119	250/7--247/3	3(0.6%)	0.287728727	0.305874119	0.296098329	0.551873305
PRAD	ESR2	(continuous)	1.052315278	0.539600709	2.052197905	0.881052617	497/10	3(0.6%)	0.881363596	0.881052617	0.881055045	0.98893392
PRAD	ESR2	H (vs L)	1.584187964	0.393458555	6.378439282	0.517376627	249/3--248/7	3(0.6%)	0.507902728	0.517376627	0.514094899	0.988589988
PRAD	gleason_pattern_primary	(continuous)	2.644391784	1.10445295	6.331467451	0.029036486	500/10	0(0%)	0.029931551	0.029036486	0.021880909	0.067912087
PRAD	gleason_pattern_secondary	(continuous)	2.765618498	1.024116609	7.468530054	0.044751855	500/10	0(0%)	0.031489155	0.044751855	0.034657416	0.677459128
PRAD	gleason_score	(continuous)	2.995697195	1.353800848	6.628893535	0.006780082	500/10	0(0%)	0.001895867	0.006780082	0.001971714	0.682126752
PRAD	histological_type	"Prostate_Adenocarcinoma,_Other_Subtype (vs Prostate_Adenocarcinoma_Acinar_Type)"	1.761704882	0.189778067	16.35386079	0.618402513	15/1--485/9	0(0%)	0.638054313	0.618402513	0.61446314	0.7789664
PRAD	new_tumor_event_dx_days_to	Yes (vs NO)	2.556658584	0.675117624	9.68202115	0.167065937	91/4--409/6	0(0%)	0.180648363	0.167065937	0.152595565	0.427871942
PRAD	new_tumor_event_type	Biochemical_evidence_of_disease (vs NO)	0.871936282	0.101117204	7.518729244	0.90078561	70/1--409/6	NA	NA	NA	NA	0.295391896
PRAD	new_tumor_event_type	Locoregional_Recurrence (vs NO)	5.402671441	0.588403561	49.60686952	0.135919814	8/1--409/6	NA	NA	NA	NA	0.576110276
PRAD	new_tumor_event_type	New_Primary_Tumor (vs NO)	8.36E-08	0	Inf	0.998770193	7/0--409/6	NA	NA	NA	NA	0.999947718
PRAD	new_tumor_event_type	Distant_Metastasis (vs NO)	21.36048205	3.800327867	120.0607446	0.000509662	6/2--409/6	NA	NA	NA	NA	0.653978496
PRAD	new_tumor_event_type	Global	NA	NA	NA	NA	NA	0(0%)	0.054174253	0.00860795	2.21E-05	0.868201218
PRAD	number_of_lymphnodes_positive_by_he	Yes (vs NO)	3.345909042	0.794399367	14.0925431	0.099716768	80/3--420/7	0(0%)	0.125218441	0.099716768	0.080656504	0.975863353
PRAD	other_dx	Yes (vs No)	3.82E-08	0	Inf	0.998404419	29/0--471/10	0(0%)	0.402777929	0.998404419	0.549005063	0.999954973
PRAD	PGR	(continuous)	0.731456301	0.486581311	1.099566111	0.132685681	497/10	3(0.6%)	0.165364553	0.132685681	0.137439712	0.825589282
PRAD	PGR	H (vs L)	0.500717263	0.127551823	1.965615009	0.321498971	250/7--247/3	3(0.6%)	0.304285916	0.321498971	0.312451785	0.601227992
PRAD	psa_most_recent_results	(continuous)	1.062560134	1.004236579	1.124270976	0.03514017	443/10	57(11.4%)	9.32E-05	0.03514017	0	0.762495618
PRAD	radiation_therapy	YES (vs NO)	4.310239793	0.856412519	21.69301202	0.07639983	40/2--460/8	0(0%)	0.12073556	0.07639983	0.05338946	0.877909854
PRAD	residual_tumor	R1 (vs R0)	2.697715864	0.722715645	10.06989531	0.139745671	147/5--318/4	NA	NA	NA	NA	0.144746985
PRAD	residual_tumor	RX (vs R0)	5.01E-08	0	Inf	0.998753676	15/0--318/4	NA	NA	NA	NA	0.999997607
PRAD	residual_tumor	R2 (vs R0)	4.99E-08	0	Inf	0.999522536	5/0--318/4	NA	NA	NA	NA	0.999999025
PRAD	residual_tumor	Global	NA	NA	NA	NA	NA	15(3%)	0.430233246	0.535747904	0.433403245	0.546519211
PRAD	targeted_molecular_therapy	YES (vs NO)	2.604041554	0.533638607	12.70716235	0.236649746	43/2--457/8	0(0%)	0.280309311	0.236649746	0.219200269	0.67349925
PRAD	treatment_outcome_first_course	Partial_Remission/Response (vs Complete_Remission/Response)	5.494702234	0.489099809	61.72922593	0.167437368	39/1--340/3	NA	NA	NA	NA	0.660694677
PRAD	treatment_outcome_first_course	Stable_Disease (vs Complete_Remission/Response)	4.217539997	0.379643713	46.85351817	0.241368697	30/1--340/3	NA	NA	NA	NA	0.967335437
PRAD	treatment_outcome_first_course	Progressive_Disease (vs Complete_Remission/Response)	15.95348356	2.883071124	88.2786538	0.001508628	29/4--340/3	NA	NA	NA	NA	0.802229071
PRAD	treatment_outcome_first_course	Global	NA	NA	NA	NA	NA	62(12.4%)	0.012951793	0.016830811	0.000817045	0.975020336
PRAD	treatment_outcome_first_course_v2	Uncomplete_Remission/Response (vs Complete_Remission/Response)	8.906005803	1.794507496	44.1998373	0.007465045	98/6--340/3	62(12.4%)	0.003212652	0.007465045	0.001209557	0.748827288
PRAD	tumor_status	WITH_TUMOR (vs TUMOR_FREE)	5.692338884	1.349885174	24.00405797	0.017856938	89/5--347/3	64(12.8%)	0.016501014	0.017856938	0.007608269	0.308998034
PRAD	zone_of_origin	Overlapping_/_Multiple_Zones (vs Peripheral_Zone)	1.666201788	0.444597506	6.244363412	0.448797893	127/5--138/4	NA	NA	NA	NA	0.316177875
PRAD	zone_of_origin	Transition_Zone (vs Peripheral_Zone)	1.41E-08	0	Inf	0.998459687	8/0--138/4	NA	NA	NA	NA	0.999897916
PRAD	zone_of_origin	Central_Zone (vs Peripheral_Zone)	1.77E-08	0	Inf	0.999637155	4/0--138/4	NA	NA	NA	NA	0.999995923
PRAD	zone_of_origin	Global	NA	NA	NA	NA	NA	223(44.6%)	0.468837107	0.902428115	0.635987154	0.800116667
READ	age_at_initial_pathologic_diagnosis	(continuous)	1.069218001	1.025608661	1.11468163	0.001631966	170/26	0(0%)	0.000903082	0.001631966	0.001537626	0.436418226
READ	ajcc_pathologic_tumor_stage	Stage_II (vs Stage_I)	1.067890755	0.193776304	5.885088314	0.939871664	51/4--52/8	NA	NA	NA	NA	0.858453783
READ	ajcc_pathologic_tumor_stage	Stage_III (vs Stage_I)	2.460432175	0.512669365	11.80824698	0.260559503	33/2--52/8	NA	NA	NA	NA	0.497068497
READ	ajcc_pathologic_tumor_stage	Stage_IV (vs Stage_I)	6.663257048	1.428443769	31.08207368	0.015787771	25/9--52/8	NA	NA	NA	NA	0.16826522
READ	ajcc_pathologic_tumor_stage	Global	NA	NA	NA	NA	NA	9(5.29%)	0.007036513	0.006309439	0.001718837	0.321185739
READ	AR	(continuous)	0.748093135	0.528691854	1.058543523	0.101271157	159/23	11(6.47%)	0.090339817	0.101271157	0.099729174	0.032871961
READ	AR	H (vs L)	0.663208978	0.286183195	1.536939119	0.338224702	80/14--79/9	11(6.47%)	0.33275821	0.338224702	0.334906518	0.162600647
READ	BMI	(continuous)	0.988743475	0.914723867	1.068752763	0.775537019	74/15	96(56.47%)	0.773141039	0.775537019	0.775548371	0.276202182
READ	BMI_category	Normal (vs Over)	1.090653885	0.3157905	3.76681976	0.890855138	22/4--37/7	NA	NA	NA	NA	0.087725368
READ	BMI_category	Obesity (vs Over)	1.201344865	0.350668916	4.115647038	0.770296844	15/4--37/7	NA	NA	NA	NA	0.665635209
READ	BMI_category	Global	NA	NA	NA	NA	NA	96(56.47%)	0.958201582	0.957712312	0.957621191	0.228226715
READ	cea_level_pretreatment	(continuous)	1.000249154	0.99982867	1.000669814	0.245536618	114/15	56(32.94%)	0.355467673	0.245536618	0.201075355	0.977107977
READ	ESR1	(continuous)	0.953178678	0.685148492	1.326062309	0.775903045	159/23	11(6.47%)	0.775394696	0.775903045	0.775901817	0.064158216
READ	ESR1	H (vs L)	0.773909452	0.339019163	1.766672522	0.542787854	80/13--79/10	11(6.47%)	0.541089642	0.542787854	0.541691092	0.025760918
READ	ESR2	(continuous)	1.205732127	0.766939797	1.895572466	0.417670645	159/23	11(6.47%)	0.411874395	0.417670645	0.418211849	0.384769814
READ	ESR2	H (vs L)	0.941402347	0.414730626	2.136901218	0.885202829	80/12--79/11	11(6.47%)	0.885162078	0.885202829	0.88518571	0.346162276
READ	gender	FEMALE (vs MALE)	1.223011551	0.565080082	2.646982796	0.609326122	78/13--92/13	0(0%)	0.609639834	0.609326122	0.60873686	0.938503336
READ	histological_type	Rectal_Mucinous_Adenocarcinoma (vs Rectal_Adenocarcinoma)	1.830004518	0.418134251	8.009189705	0.422367683	13/2--151/24	6(3.53%)	0.457359335	0.422367683	0.415332663	0.92985734
READ	history_colon_polyps	YES (vs NO)	0.947459166	0.322935257	2.779748731	0.921709833	34/4--136/22	0(0%)	0.92124492	0.921709833	0.921700578	0.296335797
READ	lymphovascular_invasion_indicator	YES (vs NO)	1.249263509	0.565171145	2.761392422	0.582363726	68/10--102/16	0(0%)	0.585855946	0.582363726	0.581599342	0.632838666
READ	new_tumor_event_dx_days_to	Yes (vs NO)	1.560140619	0.701685488	3.46884579	0.275280746	32/10--138/16	0(0%)	0.284782608	0.275280746	0.271558862	0.262288014
READ	number_of_lymphnodes_positive_by_he	Yes (vs NO)	3.438199036	1.486567372	7.952019422	0.00389278	75/18--95/8	0(0%)	0.002411134	0.00389278	0.002172866	0.194119709
READ	pathologic_stage_v2	StageIII/IV (vs StageI/II)	3.556398676	1.392629094	9.082081938	0.007993941	77/17--84/6	9(5.29%)	0.004353797	0.007993941	0.004731459	0.179425745
